id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
27501432,,4000.0,4000.0,4000.0, 36 months,14.99,138.65,C,C5,Network Analyst,7 years,MORTGAGE,99000.0,Not Verified,Sep-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=27501432,,major_purchase,Major purchase,207xx,MD,13.9,1.0,Apr-2002,665.0,669.0,0.0,20.0,,8.0,0.0,4444.0,72.9,11.0,w,0.0,0.0,4805.03,4805.03,4000.0,805.03,0.0,0.0,0.0,Jun-2016,2032.03,,Mar-2019,584.0,580.0,0.0,47.0,1.0,Individual,,,,0.0,0.0,44716.0,,,,,,,,,,,,6100.0,,,,4.0,5590.0,356.0,92.6,0.0,0.0,142.0,149.0,17.0,6.0,0.0,45.0,,13.0,,1.0,3.0,3.0,3.0,3.0,6.0,4.0,4.0,3.0,8.0,0.0,0.0,0.0,3.0,72.7,100.0,0.0,0.0,62829.0,44716.0,4800.0,56729.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
27701377,,8900.0,8900.0,8900.0, 36 months,13.98,304.1,C,C3,switch technician,4 years,RENT,64000.0,Source Verified,Sep-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=27701377,,credit_card,Credit card refinancing,553xx,MN,13.35,0.0,Jul-2009,665.0,669.0,3.0,,,10.0,0.0,9138.0,67.2,13.0,w,0.0,0.0,9277.59,9277.59,8900.0,377.59,0.0,0.0,0.0,Feb-2015,4036.19,,Aug-2015,684.0,680.0,0.0,,1.0,Individual,,,,0.0,0.0,21666.0,,,,,,,,,,,,13600.0,,,,5.0,2167.0,3885.0,70.1,0.0,0.0,43.0,62.0,5.0,5.0,0.0,5.0,,1.0,,0.0,4.0,5.0,7.0,7.0,4.0,8.0,9.0,5.0,10.0,0.0,0.0,0.0,2.0,100.0,42.9,0.0,0.0,31513.0,21666.0,13000.0,17913.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
26279675,,10000.0,10000.0,10000.0, 60 months,20.2,266.06,E,E3,Tech II,3 years,RENT,23040.0,Source Verified,Sep-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=26279675,,debt_consolidation,Debt consolidation,895xx,NV,28.7,0.0,Jul-2011,700.0,704.0,0.0,,,6.0,0.0,2637.0,42.5,15.0,f,0.0,0.0,11929.54,11929.54,10000.0,1929.54,0.0,0.0,0.0,Sep-2015,9002.88,,Mar-2019,779.0,775.0,0.0,,1.0,Individual,,,,0.0,0.0,6702.0,,,,,,,,,,,,6200.0,,,,9.0,1117.0,3376.0,39.7,0.0,0.0,38.0,34.0,22.0,2.0,0.0,22.0,,11.0,,0.0,3.0,4.0,3.0,3.0,10.0,4.0,5.0,4.0,6.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,11780.0,6702.0,5600.0,5580.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
12427822,,15000.0,15000.0,15000.0, 60 months,16.29,367.09,D,D2,pay-loader operator,10+ years,MORTGAGE,46000.0,Source Verified,Sep-2014,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=12427822,,debt_consolidation,Debt consolidation,155xx,PA,28.96,0.0,Jul-1999,705.0,709.0,2.0,,113.0,15.0,1.0,7303.0,20.6,25.0,f,0.0,0.0,17683.6,17683.6,8608.4,6075.2,0.0,3000.0,540.0,Jan-2018,367.09,,Jan-2019,579.0,575.0,0.0,,1.0,Individual,,,,0.0,0.0,52092.0,,,,,,,,,,,,35500.0,,,,12.0,3721.0,6443.0,48.9,0.0,0.0,181.0,99.0,3.0,3.0,2.0,14.0,,2.0,,0.0,4.0,7.0,4.0,5.0,9.0,11.0,14.0,7.0,15.0,0.0,0.0,0.0,1.0,100.0,50.0,1.0,0.0,87395.0,52092.0,12600.0,51895.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,Jan-2019,COMPLETE,Oct-2018,3000.0,43.84,3.0
26118305,,8400.0,8400.0,8400.0, 36 months,15.61,293.71,D,D1,sales ,8 years,RENT,80000.0,Source Verified,Sep-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=26118305,,small_business,Business,282xx,NC,17.96,3.0,May-2003,660.0,664.0,1.0,9.0,,11.0,0.0,9368.0,80.2,23.0,f,0.0,0.0,10508.935099913,10508.94,8400.0,2108.94,0.0,0.0,0.0,Mar-2017,1991.35,,Nov-2017,659.0,655.0,0.0,21.0,1.0,Individual,,,,0.0,101.0,27907.0,,,,,,,,,,,,11500.0,,,,1.0,2537.0,152.0,99.7,0.0,0.0,129.0,135.0,6.0,6.0,0.0,33.0,9.0,6.0,9.0,1.0,4.0,6.0,4.0,9.0,6.0,8.0,17.0,6.0,11.0,0.0,0.0,1.0,1.0,85.7,100.0,0.0,0.0,50115.0,27907.0,9300.0,38615.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
25968237,,15000.0,15000.0,15000.0, 36 months,10.15,485.07,B,B2,bartender,10+ years,MORTGAGE,49000.0,Verified,Aug-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=25968237,,credit_card,Credit card refinancing,891xx,NV,23.54,0.0,Jun-2006,700.0,704.0,0.0,,,7.0,0.0,11339.0,76.0,8.0,f,0.0,0.0,17462.3046771297,17462.3,15000.0,2462.3,0.0,0.0,0.0,Sep-2017,484.85,,Jan-2019,689.0,685.0,0.0,,1.0,Individual,,,,0.0,0.0,146342.0,,,,,,,,,,,,15000.0,,,,2.0,20906.0,3000.0,76.0,0.0,0.0,98.0,91.0,7.0,7.0,1.0,7.0,,9.0,,0.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,7.0,,0.0,0.0,2.0,100.0,40.0,0.0,0.0,189470.0,12659.0,15000.0,33146.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
25387584,,6000.0,6000.0,6000.0, 36 months,11.67,198.35,B,B4,driver,6 years,MORTGAGE,100000.0,Not Verified,Aug-2014,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=25387584,,debt_consolidation,Debt consolidation,948xx,CA,15.22,1.0,Oct-1995,665.0,669.0,0.0,4.0,,13.0,0.0,8795.0,39.8,34.0,w,0.0,0.0,3105.32,3105.32,1617.11,564.74,0.0,923.47,83.1123,Jul-2015,198.35,,Oct-2016,514.0,510.0,0.0,,1.0,Individual,,,,0.0,0.0,525909.0,,,,,,,,,,,,22100.0,,,,7.0,43826.0,12705.0,40.9,0.0,0.0,137.0,226.0,5.0,5.0,5.0,5.0,25.0,9.0,25.0,0.0,6.0,6.0,7.0,15.0,6.0,9.0,23.0,6.0,13.0,0.0,0.0,0.0,3.0,90.9,42.9,0.0,0.0,567854.0,53527.0,21500.0,56854.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
25327401,,17600.0,17600.0,17600.0, 36 months,10.15,569.15,B,B2,programmer,10+ years,RENT,125000.0,Not Verified,Aug-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=25327401,,debt_consolidation,Debt consolidation,119xx,NY,10.12,1.0,Nov-1978,665.0,669.0,0.0,10.0,,17.0,0.0,18833.0,74.4,41.0,f,0.0,0.0,20489.0970737188,20489.1,17600.0,2889.1,0.0,0.0,0.0,Aug-2017,568.85,,Mar-2019,704.0,700.0,0.0,44.0,1.0,Individual,,,,0.0,0.0,29133.0,,,,,,,,,,,,25300.0,,,,2.0,2081.0,2436.0,85.4,0.0,0.0,123.0,429.0,9.0,9.0,2.0,19.0,52.0,9.0,10.0,1.0,3.0,8.0,4.0,13.0,4.0,16.0,35.0,8.0,17.0,0.0,0.0,0.0,1.0,78.0,50.0,0.0,0.0,45899.0,29133.0,16700.0,20599.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
24686733,,3150.0,3150.0,3150.0, 36 months,20.2,117.39,E,E3,Abstractor,10+ years,MORTGAGE,42000.0,Not Verified,Aug-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=24686733,,debt_consolidation,Debt consolidation,553xx,MN,36.89,0.0,Oct-2002,670.0,674.0,1.0,,80.0,18.0,1.0,13457.0,49.7,29.0,f,0.0,0.0,3203.03,3203.03,3150.0,53.03,0.0,0.0,0.0,Sep-2014,3203.03,,Mar-2018,694.0,690.0,0.0,,1.0,Individual,,,,0.0,0.0,49680.0,,,,,,,,,,,,27100.0,,,,5.0,2922.0,712.0,88.9,0.0,0.0,142.0,121.0,2.0,2.0,3.0,2.0,,6.0,,0.0,4.0,9.0,4.0,4.0,9.0,14.0,17.0,9.0,18.0,0.0,0.0,0.0,2.0,100.0,75.0,1.0,0.0,74480.0,49680.0,6400.0,47380.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
25317072,,16000.0,16000.0,16000.0, 60 months,10.99,347.8,B,B3,,,MORTGAGE,47227.2,Verified,Aug-2014,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=25317072,,debt_consolidation,Debt consolidation,374xx,TN,29.43,0.0,Jul-1986,795.0,799.0,0.0,,,9.0,0.0,2358.0,7.3,28.0,w,1692.15,1692.15,19129.0,19129.0,14307.85,4821.15,0.0,0.0,0.0,Mar-2019,347.8,Apr-2019,Mar-2019,709.0,705.0,0.0,,1.0,Individual,,,,0.0,0.0,159115.0,,,,,,,,,,,,32200.0,,,,2.0,19889.0,12600.0,0.0,0.0,0.0,158.0,337.0,21.0,10.0,5.0,85.0,,7.0,,0.0,0.0,3.0,2.0,6.0,10.0,7.0,13.0,3.0,9.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,207591.0,35284.0,12600.0,47391.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
24786142,,10000.0,10000.0,10000.0, 60 months,8.39,204.64,A,A5,Internal Audit Manager,2 years,RENT,84000.0,Not Verified,Aug-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=24786142,,debt_consolidation,Debt consolidation,967xx,HI,9.73,0.0,Aug-1995,750.0,754.0,0.0,,,7.0,0.0,44906.0,91.3,49.0,w,0.0,0.0,10668.02,10668.02,10000.0,668.02,0.0,0.0,0.0,Jun-2015,8826.26,,Mar-2018,669.0,665.0,0.0,,1.0,Individual,,,,0.0,0.0,374656.0,,,,,,,,,,,,45600.0,,,,3.0,74931.0,232.0,96.7,0.0,0.0,153.0,228.0,15.0,15.0,6.0,15.0,,11.0,,0.0,1.0,3.0,1.0,12.0,20.0,5.0,23.0,3.0,7.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,408720.0,99389.0,7000.0,59120.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
12605344,,13000.0,13000.0,13000.0, 36 months,13.35,440.22,C,C2,A/R Manager,8 years,RENT,32000.0,Source Verified,Aug-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=12605344,,debt_consolidation,Debt consolidation,946xx,CA,11.89,0.0,Dec-2007,660.0,664.0,0.0,,,5.0,0.0,11687.0,96.6,8.0,f,0.0,0.0,14643.23,14643.23,13000.0,1643.23,0.0,0.0,0.0,Oct-2015,120.37,,Apr-2018,789.0,785.0,0.0,,1.0,Individual,,,,0.0,0.0,11687.0,,,,,,,,,,,,12100.0,,,,0.0,2337.0,413.0,96.6,0.0,0.0,76.0,80.0,51.0,51.0,0.0,51.0,,,,0.0,5.0,5.0,5.0,6.0,1.0,5.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,12100.0,11687.0,12100.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
24415077,,15000.0,15000.0,15000.0, 36 months,10.15,485.07,B,B2,Director of Managed Care,3 years,MORTGAGE,145000.0,Not Verified,Aug-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=24415077,,debt_consolidation,Debt consolidation,372xx,TN,9.25,1.0,May-1993,675.0,679.0,0.0,13.0,,10.0,0.0,15002.0,67.9,20.0,f,0.0,0.0,17446.673402939,17446.67,15000.0,2446.67,0.0,0.0,0.0,Jun-2017,936.99,,Feb-2019,729.0,725.0,0.0,,1.0,Individual,,,,0.0,0.0,61902.0,,,,,,,,,,,,22100.0,,,,2.0,6190.0,3905.0,77.3,0.0,0.0,255.0,215.0,8.0,8.0,0.0,31.0,39.0,13.0,39.0,0.0,5.0,7.0,6.0,12.0,6.0,8.0,14.0,7.0,10.0,0.0,0.0,0.0,1.0,70.0,33.3,0.0,0.0,80681.0,61902.0,17200.0,58581.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
23835232,,15000.0,15000.0,15000.0, 36 months,15.61,524.48,D,D1,teacher,4 years,RENT,52000.0,Not Verified,Aug-2014,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=23835232,,debt_consolidation,Debt consolidation,920xx,CA,27.81,2.0,May-1999,660.0,664.0,0.0,15.0,80.0,13.0,1.0,9106.0,59.5,58.0,w,0.0,0.0,7700.82,7700.82,3493.19,1751.61,0.0,2456.02,221.0418,Jul-2015,524.48,,Oct-2016,584.0,580.0,0.0,15.0,1.0,Individual,,,,0.0,1153.0,126068.0,,,,,,,,,,,,15300.0,,,,17.0,9698.0,2175.0,76.6,0.0,0.0,166.0,183.0,33.0,11.0,0.0,37.0,77.0,8.0,77.0,2.0,4.0,6.0,4.0,15.0,32.0,7.0,26.0,6.0,13.0,0.0,0.0,1.0,2.0,93.6,75.0,1.0,0.0,148872.0,126068.0,9300.0,133572.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
23965490,,14000.0,14000.0,14000.0, 36 months,7.69,436.71,A,A4,Mechanic,9 years,MORTGAGE,54400.0,Not Verified,Aug-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=23965490,,debt_consolidation,Debt consolidation,784xx,TX,22.15,0.0,Sep-2007,725.0,729.0,1.0,,,14.0,0.0,6657.0,29.2,23.0,f,0.0,0.0,15656.7675777569,15656.77,14000.0,1656.77,0.0,0.0,0.0,Jan-2017,3428.89,,Mar-2019,699.0,695.0,0.0,,1.0,Individual,,,,0.0,0.0,112257.0,,,,,,,,,,,,22800.0,,,,4.0,8018.0,6843.0,49.3,0.0,0.0,82.0,83.0,2.0,2.0,1.0,2.0,,2.0,,0.0,3.0,3.0,6.0,6.0,11.0,10.0,11.0,3.0,14.0,0.0,0.0,0.0,1.0,100.0,33.3,0.0,0.0,156611.0,30897.0,13500.0,45540.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
23874620,,10500.0,10500.0,10500.0, 60 months,12.49,236.18,B,B5,,,MORTGAGE,25000.0,Verified,Aug-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=23874620,,credit_card,Credit card refinancing,480xx,MI,27.84,0.0,Oct-1997,735.0,739.0,0.0,,,17.0,0.0,7326.0,25.9,29.0,f,0.0,0.0,11776.69,11776.69,10500.0,1276.69,0.0,0.0,0.0,Aug-2015,9178.71,,Jun-2018,754.0,750.0,0.0,,1.0,Individual,,,,0.0,0.0,35516.0,,,,,,,,,,,,28300.0,,,,9.0,2089.0,5827.0,38.0,0.0,0.0,95.0,202.0,12.0,4.0,0.0,12.0,,15.0,,0.0,3.0,5.0,4.0,11.0,4.0,14.0,25.0,5.0,17.0,0.0,0.0,0.0,2.0,100.0,25.0,0.0,0.0,59762.0,35516.0,9400.0,31462.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
23993352,,35000.0,35000.0,35000.0, 36 months,13.98,1195.88,C,C3,sr. project manager,5 years,MORTGAGE,175000.0,Source Verified,Aug-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=23993352,,home_improvement,Home improvement,900xx,CA,16.05,0.0,Apr-2001,715.0,719.0,3.0,,,14.0,0.0,19925.0,31.9,21.0,w,0.0,0.0,40491.85,40491.85,35000.0,5491.85,0.0,0.0,0.0,Dec-2015,22553.65,,Oct-2018,819.0,815.0,0.0,,1.0,Individual,,,,0.0,0.0,657515.0,,,,,,,,,,,,62500.0,,,,10.0,46965.0,28812.0,40.8,0.0,0.0,93.0,159.0,5.0,1.0,2.0,5.0,,2.0,,0.0,4.0,5.0,5.0,6.0,9.0,9.0,10.0,5.0,14.0,0.0,0.0,0.0,7.0,100.0,40.0,0.0,0.0,744542.0,129292.0,48700.0,134042.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
23183253,,18000.0,18000.0,18000.0, 60 months,14.99,428.13,C,C5,Neonatal nurse practitioner,5 years,MORTGAGE,120000.0,Not Verified,Aug-2014,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=23183253,,debt_consolidation,Debt consolidation,284xx,NC,17.82,2.0,Dec-1995,665.0,669.0,1.0,10.0,,9.0,0.0,14161.0,70.8,30.0,w,2072.18,2072.18,23568.56,23568.56,15927.82,7619.33,21.41,0.0,0.0,Mar-2019,428.13,Apr-2019,Mar-2019,574.0,570.0,0.0,,1.0,Individual,,,,0.0,0.0,162492.0,,,,,,,,,,,,20000.0,,,,2.0,20312.0,2487.0,84.6,0.0,0.0,90.0,223.0,69.0,12.0,0.0,118.0,,2.0,10.0,0.0,3.0,4.0,4.0,5.0,18.0,7.0,11.0,4.0,9.0,0.0,0.0,0.0,1.0,90.0,66.7,0.0,0.0,174590.0,162492.0,16100.0,154590.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
22602437,,28000.0,28000.0,28000.0, 60 months,16.29,685.23,D,D2,CTO,8 years,OWN,90000.0,Source Verified,Jul-2014,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=22602437,,debt_consolidation,Debt consolidation,432xx,OH,19.88,0.0,Sep-2004,670.0,674.0,1.0,59.0,,10.0,0.0,11058.0,64.7,15.0,w,3290.71,3290.71,37687.65,37687.65,24709.29,12978.36,0.0,0.0,0.0,Feb-2019,685.23,Apr-2019,Mar-2019,664.0,660.0,0.0,70.0,1.0,Individual,,,,0.0,146.0,57917.0,,,,,,,,,,,,17100.0,,,,3.0,5792.0,5709.0,65.0,0.0,0.0,83.0,100.0,6.0,6.0,0.0,6.0,,0.0,,1.0,5.0,6.0,6.0,6.0,6.0,7.0,8.0,6.0,10.0,0.0,0.0,0.0,1.0,86.7,33.3,0.0,0.0,106559.0,57917.0,16300.0,89459.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
21411468,,26500.0,26500.0,26500.0, 60 months,14.49,623.37,C,C4,Network Administrator,6 years,MORTGAGE,60000.0,Source Verified,Jul-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=21411468,,debt_consolidation,Debt consolidation,167xx,PA,20.23,0.0,Dec-2001,725.0,729.0,1.0,,,8.0,0.0,13105.0,58.5,26.0,w,0.0,0.0,26819.9875,26819.99,26500.0,319.99,0.0,0.0,0.0,Sep-2014,26819.99,,May-2015,769.0,765.0,0.0,,1.0,Individual,,,,0.0,0.0,91814.0,,,,,,,,,,,,22400.0,,,,4.0,11477.0,7598.0,38.7,0.0,0.0,151.0,94.0,3.0,3.0,3.0,54.0,,4.0,,0.0,2.0,3.0,2.0,4.0,13.0,3.0,9.0,3.0,8.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,124953.0,44369.0,12400.0,47247.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
21690923,,6400.0,6400.0,6400.0, 36 months,11.67,211.57,B,B4,Volunteer Service Specialist,2 years,RENT,33000.0,Not Verified,Jul-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=21690923,,debt_consolidation,Debt consolidation,769xx,TX,14.04,1.0,Jun-2003,675.0,679.0,0.0,15.0,,20.0,0.0,7694.0,71.2,38.0,w,0.0,0.0,7557.168368780501,7557.17,6400.0,1157.17,0.0,0.0,0.0,Nov-2016,1844.78,,Mar-2019,734.0,730.0,0.0,,1.0,Individual,,,,0.0,0.0,76602.0,,,,,,,,,,,,10800.0,,,,2.0,3830.0,270.0,94.6,0.0,0.0,131.0,133.0,12.0,12.0,1.0,12.0,,,,0.0,2.0,4.0,2.0,2.0,32.0,4.0,5.0,4.0,20.0,0.0,0.0,0.0,1.0,97.3,100.0,0.0,0.0,82421.0,76602.0,5000.0,71621.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
21231028,,24000.0,24000.0,24000.0, 36 months,8.39,756.4,A,A5,Nurse,10+ years,MORTGAGE,115000.0,Source Verified,Jul-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=21231028,,debt_consolidation,Debt consolidation,212xx,MD,27.03,1.0,Dec-1998,670.0,674.0,0.0,11.0,,19.0,0.0,33731.0,45.1,36.0,w,0.0,0.0,27005.15,27005.15,24000.0,3005.15,0.0,0.0,0.0,Nov-2016,761.69,,Mar-2019,754.0,750.0,0.0,,1.0,Individual,,,,0.0,0.0,173520.0,,,,,,,,,,,,74800.0,,,,2.0,9133.0,25730.0,44.1,0.0,0.0,143.0,187.0,14.0,14.0,3.0,97.0,,,,0.0,4.0,10.0,4.0,5.0,12.0,15.0,21.0,10.0,19.0,0.0,0.0,0.0,0.0,97.2,50.0,0.0,0.0,270485.0,64642.0,46000.0,69685.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
21300369,,10000.0,10000.0,10000.0, 36 months,7.69,311.94,A,A4,Broker-Manager,10+ years,RENT,65000.0,Source Verified,Jul-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=21300369,,credit_card,Credit card refinancing,076xx,NJ,18.7,0.0,Jul-2006,690.0,694.0,0.0,,,15.0,0.0,16725.0,44.5,23.0,w,0.0,0.0,10925.7,10925.7,10000.0,925.7,0.0,0.0,0.0,Jan-2016,5622.72,,Mar-2019,729.0,725.0,0.0,,1.0,Individual,,,,0.0,0.0,27628.0,,,,,,,,,,,,37600.0,,,,5.0,1973.0,15663.0,48.1,0.0,0.0,73.0,96.0,2.0,2.0,0.0,2.0,,8.0,,0.0,7.0,10.0,7.0,10.0,4.0,12.0,18.0,10.0,15.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,57116.0,27628.0,30200.0,17622.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
20701948,,30000.0,30000.0,30000.0, 60 months,20.2,798.16,E,E3,programmer  analyst 2,10+ years,MORTGAGE,63999.0,Verified,Jul-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=20701948,,credit_card,Credit card refinancing,532xx,WI,12.92,0.0,Mar-1975,710.0,714.0,0.0,,,11.0,0.0,48683.0,71.3,12.0,f,0.0,0.0,31005.06514,31005.07,30000.0,1005.07,0.0,0.0,0.0,Sep-2014,30206.91,,Mar-2019,604.0,600.0,0.0,,1.0,Individual,,,,0.0,0.0,48908.0,,,,,,,,,,,,68300.0,,,,6.0,4446.0,11566.0,67.6,0.0,0.0,,341.0,8.0,8.0,0.0,9.0,,8.0,,0.0,4.0,5.0,5.0,5.0,0.0,10.0,11.0,5.0,11.0,0.0,0.0,0.0,2.0,100.0,20.0,0.0,0.0,68525.0,48908.0,35700.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
20740171,,20175.0,20175.0,20175.0, 36 months,14.49,694.35,C,C4,,,RENT,45000.0,Verified,Jul-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=20740171,,debt_consolidation,Debt consolidation,974xx,OR,17.41,0.0,Aug-1974,735.0,739.0,0.0,,,11.0,0.0,11356.0,35.2,34.0,f,0.0,0.0,24996.368659174303,24996.37,20175.0,4821.37,0.0,0.0,0.0,Jul-2017,694.12,,Jul-2017,744.0,740.0,0.0,,1.0,Individual,,,,0.0,0.0,11356.0,,,,,,,,,,,,32300.0,,,,5.0,1032.0,9730.0,51.8,0.0,0.0,141.0,479.0,3.0,3.0,4.0,3.0,,23.0,,0.0,2.0,5.0,5.0,18.0,4.0,11.0,25.0,5.0,11.0,0.0,0.0,0.0,4.0,100.0,40.0,0.0,0.0,32300.0,11356.0,20200.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
